wallet,cluster_id,cluster_size,suspicion_score,is_anomaly,cluster_risk_score,cluster_anomaly_count
1PvyaMPcTovzVZevFF5qyd2cLNzHAwiyu7,151,17,3.38,No,15.49,0
3EYhtcd83WuCNe6aWPVkvgkYjHhHgzLZrv,151,17,17.11,No,15.49,0
bc1q2qfr3j9gsvngajvc2av8qtl8pp29c80gnz046k,151,17,23.26,No,15.49,0
bc1qf8nwgx5q3zl03r358enjwjaez6zgynuh03t45k,151,17,10.01,No,15.49,0
35MmZeudFVA1nKmxrbT2RwLjN9WoJY67G5,151,17,31.28,No,15.49,0
1XPSmAsRyu89BDJfMy2vCQ8nsQYnvqS1F,151,17,8.93,No,15.49,0
bc1q7t2r779pqqhv55n0687x0p2rx2v8ljp3dypnq5,151,17,21.48,No,15.49,0
1GoD2brx6GhyAFeqVGSYwJSym92LaXqAEM,151,17,21.21,No,15.49,0
bc1q4pkgkllszeuvanuh2xrtlas5uu77uh9rwk7luu,151,17,8.26,No,15.49,0
1FPFgFUWdH4oWMcQ3CSE8LjazyJdoPrRTR,151,17,9.44,No,15.49,0
1F6dUVETBiN1N6kXXKRDZPmsP6pjQQt9eC,126,51,55.47,Yes,15.45,1
bc1q5ptwvg7uph9mv9u2wdx2y5h38fs4dnqj3vpwr0,126,51,19.85,No,15.45,1
3KGCQbQFVg9a9asXn8vHzJiucc7LQke3Ss,126,51,3.79,No,15.45,1
bc1qyjwje8n68t0nwvva5l6g7xqr4ka8g2plfq729k,126,51,2.44,No,15.45,1
bc1qrmlkm2aat6j9ksraxceslnvhx02vcr0yqqcn4u,126,51,17.2,No,15.45,1
bc1qjfzz5vr9pshs8xk43x6wcdk6tyw9z6lzmpu625,126,51,11.58,No,15.45,1
bc1qvsakcgnnxgzltvfnn3583csttkcymekgsyzpx0,126,51,53.68,No,15.45,1
bc1quhr3caq9hgpdzw36sds0x6e5gurwtmk0sxxdgf,126,51,9.16,No,15.45,1
bc1q266qf898mukt06vh0vusggclxtu79w72wdhlw4,126,51,5.75,No,15.45,1
3NrfLwSK1DzrDFmaeaGyNaFwN4vxePBXSq,126,51,7.88,No,15.45,1
bc1qz09h8ec4x9uecr848rfelp89dpxq2t7e55j6dw,126,51,0.0,No,15.45,1
bc1qalyh6vy7wzv9qns2f90tkukm2chvsn8tdc9y2g,126,51,12.95,No,15.45,1
19qZ5VX2wfmLC6uuteKDPoQGj5mpBcXWSv,126,51,7.6,No,15.45,1
bc1qpw6xshum3ksskq7ruxlq08tgne2slfzw82xzvw,126,51,2.37,No,15.45,1
bc1pxjpqj8qnj4cwguxhtn53r929ga20kwkazya7g0p24jwlfyz8deus076f45,126,51,19.17,No,15.45,1
35g4LJfVQXqdNupaMCSLZamqQNPCNSaEwW,126,51,13.7,No,15.45,1
3E8d7KxVDqvSWxFCMo8CvEQg81k8C4DxQv,126,51,18.73,No,15.45,1
bc1qcmcsg2ey2rlfl4w3fz4t3w53vhsh5rx3s6vymy,126,51,9.97,No,15.45,1
bc1q0xuwzpau4h8e5y6fyqrzu3auq7cq2n50hjl4qj,126,51,6.49,No,15.45,1
bc1q3ld909ghkgtz0uzxqfvne059gurefkylzgn00a,126,51,4.01,No,15.45,1
13mUt1ThQzqCUoNofjkUFqLgcjCtdHKoUn,126,51,2.89,No,15.45,1
3HWEn5Y1L87Ebd2Q2D4HMG11CMwNyb6QDs,126,51,26.18,No,15.45,1
3NMFTd85bK2rN6GD3WKJiNLaubFi1e4iNS,126,51,7.61,No,15.45,1
bc1qc97hmt86mqnap65uxtc9fpt9fgkud8gh56ch89,126,51,3.8,No,15.45,1
3QrGyTVEQoF4d3nDEWTyZbMWBf9sx4tQUh,126,51,5.92,No,15.45,1
32ayMFjJwtYCkpPnCm2uXEDn5DFLqcAEAt,126,51,17.16,No,15.45,1
bc1p4r2xyswlka24xxk8pyc23rjcgdnyvmj8wyhf9306w7qm8nut63hq06ukrd,126,51,55.22,No,15.45,1
3LhSGrDsmLTHJrwUfQpjosDmmtZDizCEsw,126,51,40.55,No,15.45,1
1MsK77cyLsXjabcihQB4PKz3azddCczT8c,126,51,9.15,No,15.45,1
bc1q7zvt9w5d9d2j6dxjzy4vf6s2ummpveqdzndd22,126,51,4.67,No,15.45,1
bc1q5xk3xw2pr4rg8kf0mlv6qnks3dd5v42efprs5v,126,51,5.25,No,15.45,1
3KvtSdnWCuTCAFST68dEs5kVrCT2ed8DYX,126,51,28.27,No,15.45,1
37GhNNDGzB9b8vVELwRkP9avtQL9PPtdrD,126,51,14.26,No,15.45,1
1CgNVCEoSmRD9ymBYi5A4GbepFGVPJF5aw,126,51,42.32,No,15.45,1
1J3G7KnR7KMsEdjWxKHjnRNcKYhA19hWkk,126,51,30.17,No,15.45,1
1DM68SDcAaxusojTqQGpZFwaFWDsgG2NyZ,126,51,6.41,No,15.45,1
1PAoKRNJ27sLXcP8NKvLa2jHhQ8ELPaShA,126,51,17.39,No,15.45,1
bc1ql4xp5ha9y0r45kggrknuh4r5tjyedu2v9mjq6a,126,51,10.62,No,15.45,1
16foVejJWcTzfF1udAsUx37oU2urFP27d5,126,51,4.44,No,15.45,1
17AgeFPqFBqQJqTq9G62NC9kHyutp1p2XB,126,51,9.1,No,15.45,1
19KGMvqaXc1PvT5TZNnGocSDzn5bSgsTqP,126,51,6.89,No,15.45,1
bc1q3s6lgr3tgperwfa5gujl0qgnywcn9k8u23wl45,126,51,6.99,No,15.45,1
bc1pvjm528ezlgspqxtuc04mk6rhsdjl7csz6es9e9yh4e4u7kqsw7ssn7seql,126,51,16.34,No,15.45,1
38fU9mWnXZ3SqUBDrottnpPGE3W5KZmDaK,126,51,20.57,No,15.45,1
1GCSoMoMHFyMngRjd5kNMVtAfFbQLCpuF6,126,51,26.57,No,15.45,1
1AwwCZ4MCXFSbWU8rwSdtM2knuCXLKu182,126,51,6.9,No,15.45,1
bc1qutxct9r7kykgrvrmyvhevjxu893q8vneue2txj,126,51,23.2,No,15.45,1
bc1qq8rvxv9gl05cmnjsnfslh3tkm88paw43qjktcm,126,51,8.1,No,15.45,1
3EsE3jsWS3x96vbKP1EvH4jka1BqzdbFgP,126,51,6.38,No,15.45,1
bc1q3xs7uw5w7ghxt83d0sv8gc2nnvzxjc6z5rfm4g,126,51,25.87,No,15.45,1
bc1q9ved4p7ar0ly06wchlh7xp36xndclq475vuqm4,126,51,16.75,No,15.45,1
1Du1KTFmvTT2PahwCKFZE1L1jahcNwJzrk,222,14,18.2,No,15.45,0
bc1q63udf9yktjt8zlw39rp9ppeq9v9kcutdzm6907,222,14,9.03,No,15.45,0
12KRePDgqwWV61FfaVgrgZ1m3Ws3CQKpQd,222,14,22.69,No,15.45,0
bc1qakvrzrud6kvl5mdv6rswrf9szy9lkz2069lpsp,222,14,8.82,No,15.45,0
bc1qzlypfkader8pupm8hec3ejs7q588k56y6qctjt,222,14,5.84,No,15.45,0
bc1qvknf6k804rxyq8unnz37genv6l6xxgnmhm07gd,222,14,21.14,No,15.45,0
bc1q2y7sfa3wcs84nss9a6n9d3ztegnxgjq8ault3w,222,14,7.87,No,15.45,0
36miNdp6uFNXpM7F36ADBdKeUSaugU3i3Q,222,14,5.97,No,15.45,0
1Cn3dNdzRPfJ3Kmef3GwrZaheezj5rt9eu,222,14,13.82,No,15.45,0
1AYrKEBYMhKyPxmUpgitB83PYoPYCykXba,222,14,3.93,No,15.45,0
1LUEuP8vPyaDR7XcXLyYM6mCEsNxzRw7W9,222,14,35.59,No,15.45,0
bc1qm9gfttzpvc8ugjsu4jam2ksjz3ynpecv79t7z5,222,14,6.13,No,15.45,0
bc1qs543qp3surwt68y6rvdqwwznejlu2rv8y0vsx6,222,14,38.89,No,15.45,0
36qRYMnTh6bHvSPAj7Ws4yE5Jwb6P7MMqU,222,14,18.42,No,15.45,0
bc1qm9qc5nprm2fm386e6m0kcaxj8v066tkux5kctm,206,12,13.59,No,15.36,0
bc1qtppanhmw9g5k9u0xxlt5g8mylak2jas2xgla8c,206,12,3.1,No,15.36,0
bc1p5sc9qyvxgm27tq0k2re37qu0809zpdhj2ehw0sdzjrnk4gyfa4rq5uqvvn,206,12,17.85,No,15.36,0
3FVLWfy47sWADgFccYC9g6yykq8QPVRHEN,206,12,25.23,No,15.36,0
1LtRJ4DMPPpHAZeSHiBRpUPwWkvJc5kfLc,206,12,2.34,No,15.36,0
bc1qlru68qr86ys0mcs7q0ds2jzcr9f24uqwry0cg9,206,12,2.14,No,15.36,0
32zRYmG9kU33grKwFS47t87ePbPhfHk5Ja,206,12,23.1,No,15.36,0
bc1ptv6gs58mtkztmcaazpm94xhl53frfh7hhptm5q9qjzffgqzsf7csrzf9cf,206,12,49.97,No,15.36,0
129GtbR3aNtTaECFAcxHvSjb9GGkqsqMEL,206,12,10.97,No,15.36,0
bc1qwhjzferpm252t9mqp4wpg50k6dq4gyt7n2nyy4,206,12,10.5,No,15.36,0
1PpUNYiz5iqAs8pLtbD3tTArWJnWUqGGsU,206,12,20.49,No,15.36,0
1A5gSu5jkBUW6FUE5dE6MhZ2THES1KwuuD,206,12,4.99,No,15.36,0
1BNvsyY4i52me2i9jnWRP7YVkt43MMhCnW,219,16,6.93,No,15.33,0
1ZRWjrYmkGR8x6VMrRZjEgnxvTW9MvyPt,219,16,8.42,No,15.33,0
bc1qaygffmae2kqw8r9pxwchheczjehfpm8f0vn23e,219,16,5.65,No,15.33,0
bc1qc4nj8vq26exkceuyafldxe9ecvh5sg5vwd4cq6,219,16,10.3,No,15.33,0
bc1q2tdmahwut776rt0hwnwe6nqf0h0hf3jtmxslew,219,16,15.53,No,15.33,0
bc1pafjnlg5wy62g7h2skvlgdg9dpzxkxz9p09cfcxg2qaj0yy4pj4nq4n0pzd,219,16,10.75,No,15.33,0
1PZpuC8NXFwkMgzEpwgUxEJty1hirDdFzu,219,16,28.86,No,15.33,0
bc1q3ywkms7pjv6tnu43kn9rwx3v2xxs0qd0lvzskx,219,16,3.15,No,15.33,0
bc1qgmcgrdm5kjctuyv42cgk0027eqm4y3ylse29cz,219,16,21.63,No,15.33,0
bc1qafd45h7pgygkwn75pfy7k9jl3ncyfcghg43p3f,219,16,21.12,No,15.33,0
bc1qd7hrq2wfuw5yzdm5rg3v0hnmf3paqv9mdv89c5,219,16,3.79,No,15.33,0
bc1q44c0hjguqcp9gk03ejapvlt08vcwqqsng8r39s,219,16,15.37,No,15.33,0
1DBg1YhEJ3La2BR8FuwVDWMefDZCfg5BqB,219,16,39.88,No,15.33,0
3HEhP3n1e2CBV7KgXNUheuZopSxHjyAXqD,219,16,0.8,No,15.33,0
bc1q28fxtnj257fh5exadjmcz3fyz6fpuyucxpw8lx,219,16,38.07,No,15.33,0
bc1q5y20hsw88fqrukfpu6wgxuwwhel0g6p8dg9s2s,219,16,15.0,No,15.33,0
3FCva75sTxeZcDGMP7VnKCBCandUTRMCGP,193,19,7.33,No,15.32,1
1DARTD5wNMiMfbptKW8ph73KHuvjE9drSX,193,19,11.95,No,15.32,1
15S16WBx2LVJidvXkjoJry8vvN7W3MuX9o,193,19,19.53,No,15.32,1
1FEhaN2ShD6aAruKMUu5PFuwgzhKjyMPq9,193,19,6.7,No,15.32,1
bc1qgc4v6tcwu83c05fzy3zpfd39wryvnytttk8nuj,193,19,2.61,No,15.32,1
3NvS16sraeh24Fti1i9tAgvhPhZTMzSbLH,193,19,9.19,No,15.32,1
bc1q5g6twe9cww7jjh4le4qhwfdy4s26vu35u036l0,193,19,13.95,No,15.32,1
1JxUXi18vL6eBFrrXrdWkEag2B6Bo7qAjg,193,19,12.81,No,15.32,1
3P4rSvFyGTsAYCG888YZqDL4inMDgoxLte,193,19,14.72,No,15.32,1
1DQJYQsH5kqycEZVF47HPxd24At9rXyQKF,193,19,6.91,No,15.32,1
1LUkK6hTQaZdSKBsquTzG7q49ruqabBCSo,193,19,3.94,No,15.32,1
bc1qz39ay2yempa8c8896vsk8pdt8zm75ptz3zfmd8,193,19,4.01,No,15.32,1
1C7WRQEUxGMWjnApBHbQcYPkxTWmCthQtc,193,19,25.07,No,15.32,1
3PKJX7TikLfiffBjfiRdaxyrdCdwAB5V9Z,193,19,79.99,Yes,15.32,1
bc1qudgjq2je49tpnz9l08qp4vxn3g8h36082js7tg,193,19,7.72,No,15.32,1
bc1qqvvapxak5gq0mt9as62slh69rasmp8su3yfk7z,193,19,34.38,No,15.32,1
36doLKjCsPzdP5gY8Ss79aLjhwho1V79oE,193,19,12.45,No,15.32,1
bc1q7nkvuarjr07wkncg079egxpgrtk27rasf8kk9p,193,19,9.9,No,15.32,1
bc1pn53x6fefp8xx7wk90fz384tx0kn6e3lh2gvgwnhjzw09fmsws8fswrq90v,193,19,7.87,No,15.32,1
3MByYEW4DEzLzETx8VR6gJpDX3DgNWzTbD,161,17,15.78,No,15.3,0
bc1qxd0drjfxwvgy0keep70trm74zpwmlm2pxte3fr,161,17,4.41,No,15.3,0
1LYZmVaAbZuBVyB42ZFcanLW1mKk8dvxMZ,161,17,33.87,No,15.3,0
1BfTHQa8q2h2MtXM7cNiMpMPVAbfLGCbZb,161,17,13.69,No,15.3,0
bc1qyeddtatrxdps2ucv0ewjlspspzg8aq4vxpnwns,161,17,16.43,No,15.3,0
bc1pqjsku3djdkwptqwfxq4yd5lp30q5cn2g9atn9nd7g0qpwam5wwaqcnek9y,161,17,10.37,No,15.3,0
149SoxZEDRReKVr6GKgvHs4K1Y24HFigSY,161,17,10.81,No,15.3,0
1GoLSJkEQovcqUn5R6ifE8PGHikZywG79p,161,17,44.75,No,15.3,0
1BrjcCzdcDb6B4yLMFqHvvKbrAUp8xEXLj,161,17,2.6,No,15.3,0
bc1qeup3s84gpykval37ufmkrlqtxup97vzeh8fh73,161,17,14.23,No,15.3,0
bc1qp3syqugwhf92ud0tdc32z6nl3j9mml0ke7y9e4,161,17,15.0,No,15.3,0
bc1qv06j9apy0x9z307qk6qcwxv4zwu9l6nk7fhrsz,161,17,19.02,No,15.3,0
bc1qg7zhfhjx6pqms8w98wtqe23t8z7l6ytgjangnj,161,17,18.24,No,15.3,0
bc1qpu84zf8qyj6y407ektn8tqe6qrpggxhs2544s5,161,17,6.29,No,15.3,0
193XAEhrLucKmGrZ5W6BAAxDCDjeiedhxF,161,17,4.3,No,15.3,0
17SMvHuzcYvq9p9J2FuvMZ9dirrEbRHkiP,161,17,8.51,No,15.3,0
1FVYzkFe1SRcCqtcbzUjHEhDEPydFivqnc,161,17,21.86,No,15.3,0
1DkNLBstaiF4CqRpV4nuz6eiRhQnGKZXdB,184,17,38.96,No,15.26,0
18XLwPXNcEX5RufpRXEe29dUCXAyykVkX1,184,17,29.34,No,15.26,0
bc1qfx0csg80zwvshk6j7khqfxel863jscdhfz73mt,184,17,2.43,No,15.26,0
bc1qglf7ctpf880hqykunxzx89k08wg5phcl2q50mu,184,17,6.98,No,15.26,0
bc1q9amzwtraqa7wu9kpu2sp7f2z20y9nxdduks99l,184,17,3.74,No,15.26,0
38PfwXvusyXT9oNZXy3r6FhXdsC9SSY8e3,184,17,9.96,No,15.26,0
172xhWUcfBsZiTz7JwgLjbxky94vKBaVXm,184,17,17.06,No,15.26,0
1AdPE2pEV5vR6meW1XtecfRMobob4xhsWV,184,17,14.85,No,15.26,0
bc1qh9ae90hedz3tgwcszcnrfqnwgph0g6mrz5zvdq,184,17,46.9,No,15.26,0
3BkcNdfg35hvnQ6ih5vG3Ke7gXS8mjGVVo,184,17,9.56,No,15.26,0
38EWiuXi9FXbYFnBqrGi1NPCA1z6JHpXU4,184,17,5.75,No,15.26,0
3QLUQasoh5JfX3zyZQvwSa7cbqTvBdXf9q,184,17,10.39,No,15.26,0
1L8WQfHZzznd7vVYbzZ6Yv5DwnvYLxBZGB,184,17,6.81,No,15.26,0
3BKrivocroMaAdQGchx2DiWMSuavh1UPr6,184,17,4.67,No,15.26,0
bc1pg0a9paklfx9xatadsvd8zgx7y36ze5e5ah645amys78k23ln762ssc08g6,184,17,8.67,No,15.26,0
bc1qqevs9ln0p7uugrz6923z9k9klme0djaxmwddz9,184,17,31.35,No,15.26,0
bc1qwnfufc5fmyh3xzh7la0sh3kr8a3zveakx2uk08,184,17,11.94,No,15.26,0
bc1q0mtcd6e7lxtms8vexlvwzcdn356luay8dsk4gj,2,15,14.75,No,15.24,0
1HM4pp6UVNou3ddb6T9urpch9xSNyJAsor,2,15,26.44,No,15.24,0
bc1qk0y0rqpvwwc8l8ag2kjc5jdcql5dr03kt3tmux,2,15,14.84,No,15.24,0
3G46kAtzboiqsGoQVVK5pqPzAncWd5H1YG,2,15,9.44,No,15.24,0
19WwoYietdmgtp8oy3Nxj5X9pd2C9yTDwr,2,15,6.73,No,15.24,0
1u7fLFep68ZxM3romddYQ92Q8SM97HbNV,2,15,36.49,No,15.24,0
1K3Zm95HXpkLD6XNLt3YmoSqeMvfAEfuPN,2,15,49.65,No,15.24,0
bc1qu2t72lstlyxspqt826x4mj42ngvxkex9kvkr9k,2,15,4.68,No,15.24,0
3JLfAkJy7XrndiLvoPEU52XDWvh4bZpcaX,2,15,1.64,No,15.24,0
1ChCLuVp4jsDZTJ9WBvMieXWHReWGRgXFH,2,15,19.48,No,15.24,0
bc1qzrdf4uhptpxuwpxq3wzhjq92v9s8cpfts2mnsv,2,15,13.64,No,15.24,0
3EDg7NVzNRdgEKCv5W84aHuMvNFVV4bSZT,2,15,5.33,No,15.24,0
1EFZPELkB26PE7fESpRfT3tB9g6uLruaXK,2,15,8.85,No,15.24,0
3AZktTFKDeZFEhSkurmg1BbU7T5wAggWto,2,15,11.01,No,15.24,0
3B5G3j3jEPCNNkfQc8FPL5XdAPX1xK4J5H,2,15,5.58,No,15.24,0
bc1qrfp8xmn68mqrrx97tvfx0ppws6nkx8sfzrtx2e,136,16,13.73,No,15.16,0
3KxJaViyjnLvaJbDDqYaJV67wXbE7KYScx,136,16,12.04,No,15.16,0
3HyVv1w7Y1AbaymLG6mbEoX7WdErg316SB,136,16,11.37,No,15.16,0
bc1q2qj2ysu90zc09dvkgrhffyt0ghuf8700ajuy8f,136,16,8.26,No,15.16,0
39rTrCiTtoqG7Qg72KctAs6xNrJxUW7hgR,136,16,18.71,No,15.16,0
bc1pduaj4x2d558dqjat7aypkg0wugmdxul8rcezu84ymfm8qy7mkc6szfr4fg,136,16,7.73,No,15.16,0
bc1qc7nghlgu7grpa30445gfjsdylx4wh5x4y3j0rf,136,16,24.29,No,15.16,0
bc1q5cmtq9k2jvyhtgdpy7tk595xeah63d4ewd6yfl,136,16,6.4,No,15.16,0
1B9tPY6PMJthTpzYrGpgFXKoyBEykQvWRS,136,16,2.98,No,15.16,0
bc1qlkcqcgg0kgn930u3y6n7t66yk243uyk8t22l2q,136,16,19.86,No,15.16,0
bc1php8qf2g46emnckjda7myyjz3mx6y9rq0alj6setyrrpzhz6auy9qzx2ey9,136,16,3.03,No,15.16,0
3Dq9nowePwL8otkZwFK9Sb2Zj8pARTxLpW,136,16,52.86,No,15.16,0
1HiKErTRiqapfKwTNYQPVyv3rCSgMMtcdo,136,16,3.59,No,15.16,0
bc1qlpsf3n7zc64cgx4wn9vxg7a0emak6sw3p2s3ad,136,16,26.95,No,15.16,0
1FxGC2TpHrWWZwLQxLZBfqWr2peYbFmgs2,136,16,13.94,No,15.16,0
1DNjdStieHj7VYmmmpBPZRLcWhzKXDXSpx,136,16,16.89,No,15.16,0
bc1q48z99fvsld8wwhkvsq74wtpx5g9jpru7vuyygn,232,24,11.56,No,15.14,1
bc1qt4zvhcg79zwqe4p3kzz58fkxgrt5dp4ldymp69,232,24,6.13,No,15.14,1
3KCNS1svJKWSRinvLxCzGpXGN66MK7yAtL,232,24,7.34,No,15.14,1
bc1qvpelharn5z85luujeyryzymfpky7hs0vl9t57r,232,24,10.89,No,15.14,1
bc1q9nehts7vcw5cu7fgyt5pqekw2u82xdnc9mjz4m,232,24,5.33,No,15.14,1
bc1q8l0cv5mqfe0zlttehd0hc2xasxmxvtjx30v6jl,232,24,13.82,No,15.14,1
bc1qwu9f3zyn0wmluvj32t0q6c8df4p755zzyjxs8y,232,24,32.69,No,15.14,1
3J45B8Hb7C2vSQPRBPyWzb8KWF4k7BAKFg,232,24,9.71,No,15.14,1
bc1q6cm55nder4ufragfquxvqnvtgrsdz0q7vg08q4,232,24,25.41,No,15.14,1
1AHAmb5Vu1KUA3CeMyMLwfK8rPky4Ui6D7,232,24,5.06,No,15.14,1
bc1qgpmft96eg0kk0veq8d26q4234da586pqwt5rcf,232,24,12.77,No,15.14,1
13U8UhZLfdUwrj1fKCxTjBBP1yJrrAzFPW,232,24,61.47,Yes,15.14,1
bc1qc8lelekm4n2tcqmcecym6n7dnf3hvmgyruwlrz,232,24,12.35,No,15.14,1
36g4uWp9bF12d5AWZPBHzZfQqvWKBtKVbT,232,24,1.68,No,15.14,1
17ABacHc2rTuhAMHffaK5TdkcLhKJgiWDN,232,24,6.51,No,15.14,1
19w4F4fY1Vncv7MHNuTBMmvmWN44auY2Mt,232,24,38.34,No,15.14,1
37g4xmQV9DxMrigFHB8monwMZzVhBAFFKd,232,24,40.81,No,15.14,1
1CyraYqdU4QYVP63rdkkAs4F4YafTjHxQT,232,24,4.66,No,15.14,1
bc1qpkn4zeqnl3qcva387gadwgyg2ws00rpxme4kmt,232,24,16.27,No,15.14,1
1PriECaPcYXjGuvAXuHgJuLywmgouZAUDR,232,24,6.96,No,15.14,1
3Ez655b3o5Vxk2jR4iawCVXCCAG13SboLH,232,24,6.63,No,15.14,1
bc1ql2wp7098qk5rn29yq26kjy89rcp564ygpgl7kn,232,24,16.66,No,15.14,1
bc1qpc66k762k7x9shjkzfcdpr4d0nx9r9nudqxfny,232,24,1.6,No,15.14,1
bc1p0glar8haefg2ru7v6xxyt76st7z9t0v9f5cvt2253hkh8kqvl76qvjk4mc,232,24,8.74,No,15.14,1
3EZNPwdTnxAp4662Xe3XhnwveZKU9NCfNk,171,15,9.82,No,15.11,0
16BEVoCXs8CPZP4KZZTqPXaCk6y5q4Szt1,171,15,13.14,No,15.11,0
bc1qqd9r5wtgm4c5lxcqw37mdf6fvpmuscj85ectr7,171,15,18.89,No,15.11,0
bc1qyeyqahaty435kjj32wgum46sgh47ndu46lgmqe,171,15,7.73,No,15.11,0
bc1qtj96vgclux43kk9xm99mrunhlndc282645qms0,171,15,11.22,No,15.11,0
16Ffzsc3YPBzHPzn8Wq8uY1aYt12DnNszS,171,15,4.87,No,15.11,0
16rifUVHotXK6QF4M9mJot71z7hYSSXRFu,171,15,14.38,No,15.11,0
1Jzkq3PVCQ9LZLW4KKL6hKeHgBZ9Kzk1RE,171,15,3.53,No,15.11,0
1KxWCPcTvBiT2uvjJbjq7KRhboD5w39ncW,171,15,1.9,No,15.11,0
199HqaJgytaDWagd4tmzXFp3daAvW9i84o,171,15,33.71,No,15.11,0
1Kqou6458gXaUAHJ3VUw9aQGCd1YZ4uHx,171,15,35.37,No,15.11,0
1AYAmsUd1b1mmA9q3SFk73cYjkoo4ENkDU,171,15,28.11,No,15.11,0
1Bx9sCQJEUVum5NgehBUj3WfdX81hxAak4,171,15,12.62,No,15.11,0
bc1qyfk34gqsy8lp9rptrqxkkqdcj3p4q4enaqyc9m,171,15,9.41,No,15.11,0
1CxhtjUGfBUPcDSh9o87bzEXYkd2PwZLxc,171,15,21.91,No,15.11,0
bc1qpk572hxenqpckhmyfa6gvgzjd6wz5sp6gg362v,159,22,4.69,No,15.1,0
3PXo6FYQ3gq1NgpCf5xJ1kKhLa4Hvoodhf,159,22,17.66,No,15.1,0
1GKdkrEeUSfkwqHmEcKdZ9Vj4R4BkyJrUs,159,22,34.39,No,15.1,0
bc1qrcyj056a0us2r6wjl6k5sypzduqy2p3r56vgd7,159,22,12.01,No,15.1,0
3AXMhEgApJNLF6ksdqxooY246wzQQSVy9S,159,22,9.53,No,15.1,0
bc1qv2p0pfj6nx8ghy6g68cra04jmk6krl885rq83h,159,22,19.63,No,15.1,0
bc1pgcwxvta6jazh9wrqduvr6fv4h3mwxzc370a8ul7w7wehze7pl7aqq357uj,159,22,5.09,No,15.1,0
bc1qdv40sk8ev9ahsrthhxl9nx85sn77wnz6t6gzyv,159,22,30.72,No,15.1,0
bc1qqxqjtaca6ff467e4ygd6nv7wdfk0qpf9h5uxne,159,22,47.08,No,15.1,0
bc1qvfmv7s22zhgdv6u30vg0sytfy6e3qjwgwjqq7g,159,22,3.04,No,15.1,0
bc1p88n7q4z5t2jutgx0q2yxcfs4np64skzrvh3fg6t29hr92d67d6asd00p8k,159,22,5.2,No,15.1,0
bc1qhzcd3g5hmhstsrrrsvgc5sd6hkqklpnnvp768h,159,22,8.15,No,15.1,0
3Fwq4eve5GF9iLoawyL5b9We1TP6H6VDki,159,22,11.86,No,15.1,0
bc1qe79m3utv84tpvfck2c82mjuccfgw4e6eeswln9,159,22,41.75,No,15.1,0
bc1pye5wt9zwrmdlrsmy4wkhndxrx0cxrw9k0l3hzyp7mtwc8lsyh7ast7fdz5,159,22,13.6,No,15.1,0
1KKowfewKzF1hRrpZXJ4neawYURym4Dr1Y,159,22,21.96,No,15.1,0
1M4nRSBvBCmL2VKgX78TxRKXy7cNTZVunX,159,22,3.67,No,15.1,0
bc1ql9fqfrkhqvelqpgqa3k55wlmz4pkklvjp0tc0w,159,22,3.08,No,15.1,0
bc1qkuq4vvkwcwcg7k5kazemuhegepn6w8nfrc57j2,159,22,13.97,No,15.1,0
1PJAbGteHXMfnZjdKYqTn8kghJsa5zWEVr,159,22,11.1,No,15.1,0
187XSWrzjviXNcd5avQPYHBWvRgU5wqEGb,159,22,9.37,No,15.1,0
bc1ql3cvraptwm58rd43aklmsz3gpretnmdy84728x,159,22,4.64,No,15.1,0
bc1qqeurjpjl4dclykm6nn8czta50r7jfjl3ldew8h,84,24,16.53,No,15.09,1
16xabLqYvZusdAw8FeNSwnqPzLGuBVvsom,84,24,13.45,No,15.09,1
1C3eja53PhJmpYtgpPXfiKooB9YcKMXjw5,84,24,0.79,No,15.09,1
1HbM5uyC3Rq48XqTBqiUjjfz5Yfzn8vyHk,84,24,21.66,No,15.09,1
bc1qtu0hagmd5khaqwnlsq5p0m8vn73jat4xphgpjc,84,24,74.5,Yes,15.09,1
3GtcFbmbGTtRTDSeUkSnEjy14B9GUhjK7P,84,24,9.99,No,15.09,1
bc1q0fv9sz9k92ugmefz5cupegdewc6rgunncj9xmt,84,24,6.96,No,15.09,1
3QhwCvHzR81AvEMYkpXsauVBYHqJcMyFMK,84,24,23.27,No,15.09,1
bc1qvs5470ut0cycyjczdd5zhgvsj6nkth8fsr0g5j,84,24,5.36,No,15.09,1
1LRueLxL4QRaDnJBfDWdd59dnSZo9VXMX3,84,24,10.46,No,15.09,1
1JCeKrbVqtJd5N3LLpLLoKkX8TYqVyxDQC,84,24,6.49,No,15.09,1
193eeCuQB6XZWjePqyAa4bTJ8sikgASn21,84,24,9.12,No,15.09,1
bc1qw6p9yxhauc90jvuwu448dm6n07sajldwgu0654,84,24,45.35,No,15.09,1
1J6gEMryRfpy7P7YH8mzAEpoGj5WjdKiZk,84,24,14.29,No,15.09,1
bc1pqx26aqqv0juq6qayxpke49cmjmt72wdypn9j5yv05v9y33qs4keszrlkcc,84,24,39.24,No,15.09,1
3CvU16rWchEqbQGHWw6u6CBPUBz1oz4dfu,84,24,11.61,No,15.09,1
37AQmwXo5a9WtjwLrK4No4AcwoNe1QDuDY,84,24,2.61,No,15.09,1
1PJXycpcFitnMkQh9U1EabsuzDRAzm2TQD,84,24,2.52,No,15.09,1
bc1qh5xp6j8cqf5rr63vupakx64c55wajgtxjmfj87,84,24,8.4,No,15.09,1
36XbWxU1Vqtz58xkp8fw5eb7q2QR19nfbm,84,24,7.4,No,15.09,1
